City;Time of data;Day of the year;Hour of the day tstd;Hour of the year m;Time;Temperature (°C);Cloud Cover;Wind Velocity (m/s);Wind Direction;Solar Constant Io  (W/m²);Iglo,hor (W/m²);Iglo,p (W/m²)
Athens;1/8/2019 0:15:33;213;19;5107;8:00 pm;33,33333333;0,01;2,68224;NNE;1332,599919;0,000000;0,000000
Athens;1/8/2019 0:15:35;213;20;5108;9:00 pm;31,11111111;0,01;1,34112;N;1332,614642;0,000000;0,000000
Athens;1/8/2019 0:15:36;213;21;5109;10:00 pm;30;0;0,89408;NW;1332,629385;0,000000;0,000000
Athens;1/8/2019 0:15:38;213;22;5110;11:00 pm;28,88888889;0;0,89408;NW;1332,644150;0,000000;0,000000
Athens;1/8/2019 0:15:40;213;23;5111;;;;;;1332,658935;0,000000;0,000000
Athens;1/8/2019 0:15:43;213;24;5112;1:00 am;30;0,25;0,44704;NNW;1332,673741;0,000000;0,000000
Athens;2/8/2019 0:14:57;214;1;5113;2:00 am;28,88888889;0,21;0,44704;N;1332,688567;0,000000;0,000000
Athens;2/8/2019 0:14:59;214;2;5114;3:00 am;28,33333333;0,18;0,44704;N;1332,703414;0,000000;0,000000
Athens;2/8/2019 0:15:01;214;3;5115;4:00 am;26,66666667;0;0,89408;N;1332,718282;0,000000;0,000000
Athens;2/8/2019 0:15:03;214;4;5116;5:00 am;26,66666667;0;0,89408;N;1332,733171;0,000000;0,000000
Athens;2/8/2019 0:15:05;214;5;5117;6:00 am;26,11111111;0;1,34112;N;1332,748081;21,528596;31,563131
Athens;2/8/2019 0:15:07;214;6;5118;7:00 am;26,66666667;0;0,89408;N;1332,763011;125,118007;135,483247
Athens;2/8/2019 0:15:09;214;7;5119;8:00 am;28,33333333;0;0,89408;N;1332,777962;297,163041;270,056770
Athens;2/8/2019 0:15:11;214;8;5120;9:00 am;31,11111111;0;1,78816;N;1332,792933;511,016733;489,100579
Athens;2/8/2019 0:15:14;214;9;5121;10:00 am;32,22222222;0,01;2,2352;NNE;1332,807925;727,918824;729,619574
Athens;2/8/2019 0:15:16;214;10;5122;11:00 am;33,88888889;0,03;3,12928;NNE;1332,822938;904,918230;929,704382
Athens;2/8/2019 0:15:18;214;11;5123;12:00 pm;34,44444444;0,11;2,68224;NNE;1332,837972;1005,350134;1044,381713
Athens;2/8/2019 0:15:20;214;12;5124;1:00 pm;35;0,13;2,68224;NNE;1332,853026;1007,931250;1047,441394
Athens;2/8/2019 0:15:21;214;13;5125;2:00 pm;35,55555556;0,13;3,12928;NE;1332,868101;912,085214;938,158161
Athens;2/8/2019 0:15:23;214;14;5126;3:00 pm;35,55555556;0,1;3,57632;ESE;1332,883197;738,095842;741,486930
Athens;2/8/2019 0:15:25;214;15;5127;4:00 pm;35,55555556;0,09;3,57632;ESE;1332,898313;522,046099;501,677807
Athens;2/8/2019 0:15:27;214;16;5128;5:00 pm;35;0,04;3,57632;E;1332,913450;306,872323;276,637557
Athens;2/8/2019 0:15:28;214;17;5129;6:00 pm;34,44444444;0,02;3,57632;E;1332,928607;131,880781;140,924966
Athens;2/8/2019 0:15:30;214;18;5130;7:00 pm;33,88888889;0,01;2,68224;E;1332,943785;24,156748;35,041202
Athens;2/8/2019 0:15:32;214;19;5131;8:00 pm;32,22222222;0,01;1,78816;E;1332,958984;0,000000;0,000000
Athens;2/8/2019 0:15:34;214;20;5132;9:00 pm;30,55555556;0;1,34112;S;1332,974203;0,000000;0,000000
Athens;2/8/2019 0:15:36;214;21;5133;10:00 pm;29,44444444;0;0,44704;SSW;1332,989443;0,000000;0,000000
Athens;2/8/2019 0:15:38;214;22;5134;11:00 pm;28,33333333;0;0,44704;WSW;1333,004703;0,000000;0,000000
Athens;2/8/2019 0:15:40;214;23;5135;;;;;;1333,019984;0,000000;0,000000
